global_step,episode_idx,ep_reward,recent_mean_top15of20,lr,entropy_coef,rollout_horizon,phase_idx
387813,392,847.1830985915296,740.2198153470206,5e-05,0.001,4096,0
388813,393,555.3846153846018,745.9491600763655,5e-05,0.001,4096,0
389813,394,546.2765957446693,747.8639425303999,5e-05,0.001,4096,0
390813,395,484.5588235293982,722.6461788450002,5e-05,0.001,4096,0
391813,396,470.9342560553625,709.3792192282418,5e-05,0.001,4096,0
392813,397,542.8571428571288,697.1165363773239,5e-05,0.001,4096,0
393649,398,916.3999999999871,726.814252640299,5e-05,0.001,4096,0
394649,399,888.8888888888721,748.7357781261804,5e-05,0.001,4096,0
395649,400,754.8387096774106,766.7544372027146,5e-05,0.001,4096,0
396649,401,823.0769230769105,766.2314952324045,5e-05,0.001,4096,0
397649,402,378.72340425530393,751.9597626485862,5e-05,0.001,4096,0
398649,403,892.1874999999844,753.6069509954693,5e-05,0.001,4096,0
399649,404,730.9352517985474,770.0320462134126,5e-05,0.001,4096,0
400649,405,528.2894736841943,748.2398502061532,5e-05,0.001,4096,0
401649,406,395.20766773161677,735.7959242963058,5e-05,0.001,4096,0
402649,407,879.5918367346836,740.0102929706051,5e-05,0.001,4096,0
403649,408,732.2580645161185,756.5235757030531,5e-05,0.001,4096,0
404649,409,441.09589041094836,731.4941639383475,5e-05,0.001,4096,0
405649,410,552.0146520146386,711.649438433245,5e-05,0.001,4096,0
406649,411,363.1901840490674,711.649438433245,5e-05,0.001,4096,0
407649,412,549.3506493506374,691.7939418171856,5e-05,0.001,4096,0
408649,413,399.9999999999909,686.1639178619029,5e-05,0.001,4096,0
409649,414,585.1211072664246,688.7535519633532,5e-05,0.001,4096,0
410649,415,619.3548387096677,697.7399529753712,5e-05,0.001,4096,0
411649,416,432.67973856207686,695.750728599077,5e-05,0.001,4096,0
412649,417,459.7484276729405,690.2101475867978,5e-05,0.001,4096,0
413649,418,473.033707865167,660.6523947778097,5e-05,0.001,4096,0
414649,419,879.3103448275717,660.013825173723,5e-05,0.001,4096,0
415649,420,282.1428571428414,638.5365604327006,5e-05,0.001,4096,0
416649,421,509.2715231787948,617.6162004394931,5e-05,0.001,4096,0
417649,422,853.488372093013,645.6701093415555,5e-05,0.001,4096,0
418649,423,763.1921824104073,637.0704215022504,5e-05,0.001,4096,0
419649,424,392.3076923076804,617.186720619819,5e-05,0.001,4096,0
420649,425,534.8122866894021,617.6215748201662,5e-05,0.001,4096,0
421649,426,485.03401360543035,621.1118598230564,5e-05,0.001,4096,0
422649,427,399.9999999999918,591.3177199448826,5e-05,0.001,4096,0
423649,428,579.999999999984,581.1671823104735,5e-05,0.001,4096,0
424649,429,482.5545171339432,583.9310907586732,5e-05,0.001,4096,0
425649,430,464.6258503401221,578.1051706470388,5e-05,0.001,4096,0
426649,431,672.4137931034348,594.087440949796,5e-05,0.001,4096,0
427649,432,361.03896103895295,586.3093802305588,5e-05,0.001,4096,0
428649,433,199.663299663305,586.3093802305588,5e-05,0.001,4096,0
429649,434,554.5454545454369,584.2710033824928,5e-05,0.001,4096,0
430649,435,599.6466431095262,582.9571236758167,5e-05,0.001,4096,0
431649,436,305.14469453375904,580.7784744383443,5e-05,0.001,4096,0
432649,437,679.9352750808911,595.4575975988744,5e-05,0.001,4096,0
433649,438,796.1538461538378,616.9989401514524,5e-05,0.001,4096,0
434649,439,717.1641791044592,606.1891957699116,5e-05,0.001,4096,0
435649,440,475.1633986927985,611.2000890160987,5e-05,0.001,4096,0
436649,441,712.9496402877527,624.778630156696,5e-05,0.001,4096,0
437649,442,587.9194630872331,607.0740362229773,5e-05,0.001,4096,0
438649,443,615.27777777776,597.2130759141342,5e-05,0.001,4096,0
439649,444,481.7490494296421,598.3546225201021,5e-05,0.001,4096,0
440649,445,823.6111111110954,617.6078774815484,5e-05,0.001,4096,0
441649,446,283.8709677419201,616.2473332638612,5e-05,0.001,4096,0
442562,447,289.7688581314749,616.2473332638612,5e-05,0.001,4096,0
443562,448,623.404255319134,619.1409502851378,5e-05,0.001,4096,0
444562,449,381.88405797100654,612.429586340942,5e-05,0.001,4096,0
445562,450,876.28458498023,639.8735019836159,5e-05,0.001,4096,0
446562,451,390.06622516554825,621.0503307877568,5e-05,0.001,4096,0
447562,452,345.5445544554361,621.0503307877568,5e-05,0.001,4096,0
448562,453,468.7732342007283,626.8429425364048,5e-05,0.001,4096,0
449562,454,655.63909774435,633.5825187496658,5e-05,0.001,4096,0
450562,455,663.888888888871,637.8653351349554,5e-05,0.001,4096,0
451562,456,262.3188405796946,637.8653351349554,5e-05,0.001,4096,0
452562,457,548.3516483516336,629.093093353005,5e-05,0.001,4096,0
453562,458,540.2877697841566,612.0353549283595,5e-05,0.001,4096,0
454562,459,316.40378548894233,589.683346852796,5e-05,0.001,4096,0
455562,460,311.214953271018,581.0420905703052,5e-05,0.001,4096,0
456562,461,657.5757575757409,577.3504983895043,5e-05,0.001,4096,0
457562,462,618.032786885231,579.3580533093708,5e-05,0.001,4096,0
458562,463,569.0647482014224,576.2771846709485,5e-05,0.001,4096,0
459562,464,462.49999999998533,574.9939147089713,5e-05,0.001,4096,0
460562,465,90.93851132686572,541.1800930008278,5e-05,0.001,4096,0
461490,466,907.1999999999871,580.5665073015641,5e-05,0.001,4096,0
462490,467,682.467532467517,603.0280391690361,5e-05,0.001,4096,0
463490,468,300.6968641114833,584.5040591114563,5e-05,0.001,4096,0
464490,469,505.86319218240914,592.7693347255498,5e-05,0.001,4096,0
465490,470,97.18309859155434,555.4439480927973,5e-05,0.001,4096,0
466490,471,227.21712538226637,550.1871966331619,5e-05,0.001,4096,0
467490,472,164.8083623693429,547.1973506102318,5e-05,0.001,4096,0
468490,473,405.70342205321606,542.9926964670642,5e-05,0.001,4096,0
469490,474,514.0939597315283,533.5563539328762,5e-05,0.001,4096,0
470490,475,774.5519713261483,540.933892762028,5e-05,0.001,4096,0
471490,476,572.240802675568,559.0368219996336,5e-05,0.001,4096,0
472490,477,483.8926174496504,554.7395532728348,5e-05,0.001,4096,0
473490,478,371.42857142855473,543.4822733824612,5e-05,0.001,4096,0
474490,479,447.3372781064949,552.2111728902981,5e-05,0.001,4096,0
475490,480,689.1373801916789,577.4060013516755,5e-05,0.001,4096,0
476490,481,555.4054054053888,570.5946445403187,5e-05,0.001,4096,0
477490,482,583.8487972508439,568.3157118980263,5e-05,0.001,4096,0
478400,483,908.9999999999912,590.9780620179307,5e-05,0.001,4096,0
479400,484,310.3448275861898,580.8343838570111,5e-05,0.001,4096,0
480400,485,678.846153846139,605.4011389410077,5e-05,0.001,4096,0
481400,486,656.0975609755935,588.6609763393815,5e-05,0.001,4096,0
482400,487,383.1460674157137,568.7062120025946,5e-05,0.001,4096,0
483400,488,438.20598006643036,573.1580392451197,5e-05,0.001,4096,0
484400,489,555.1724137930853,576.4453206858313,5e-05,0.001,4096,0
485400,490,371.1538461538324,576.4453206858313,5e-05,0.001,4096,0
486400,491,222.3684210526255,576.4453206858313,5e-05,0.001,4096,0
487400,492,360.7843137254753,576.4453206858313,5e-05,0.001,4096,0
488400,493,428.6195286195259,577.9730611235854,5e-05,0.001,4096,0
489400,494,850.7692307692228,600.4180791927649,5e-05,0.001,4096,0
490051,495,40.60747663551703,573.5431858662588,5e-05,0.001,4096,0
491051,496,828.8389513108468,590.6497291086107,5e-05,0.001,4096,0
492051,497,666.9902912621245,602.8562406961089,5e-05,0.001,4096,0
492995,498,905.5999999999818,638.4676692675374,5e-05,0.001,4096,0
493995,499,355.47945205478044,633.3887738040266,5e-05,0.001,4096,0
494995,500,868.6411149825623,645.3556894567521,5e-05,0.001,4096,0
495995,501,420.4081632652917,636.3558733140791,5e-05,0.001,4096,0
496995,502,615.719063545145,638.4805577336991,5e-05,0.001,4096,0
497995,503,149.1909385113314,601.932845315398,5e-05,0.001,4096,0
498995,504,628.1249999999853,619.7555577336987,5e-05,0.001,4096,0
499995,505,790.9090909090736,627.226420204561,5e-05,0.001,4096,0
500995,506,588.8217522658468,622.741366290578,5e-05,0.001,4096,0
501995,507,469.0235690235535,628.466533064434,5e-05,0.001,4096,0
502995,508,525.8741258741139,634.3110761182795,5e-05,0.001,4096,0
503995,509,362.00607902734157,621.4333204672298,5e-05,0.001,4096,0
504995,510,438.46153846152504,625.9204999544094,5e-05,0.001,4096,0
505877,511,911.7999999999902,662.5734280192526,5e-05,0.001,4096,0
506877,512,579.7153024910881,673.1939039676391,5e-05,0.001,4096,0
507829,513,904.7999999999824,704.9392687263361,5e-05,0.001,4096,0
508829,514,656.5543071161026,691.9916071494614,5e-05,0.001,4096,0
509829,515,484.795321637415,695.0805260278541,5e-05,0.001,4096,0
510829,516,87.70226537217323,669.0553651712327,5e-05,0.001,4096,0
511829,517,780.1369863013559,676.5984781738481,5e-05,0.001,4096,0
512829,518,851.38888888887,672.984404099774,5e-05,0.001,4096,0
513829,519,846.428571428558,700.1822062975763,5e-05,0.001,4096,0
514829,520,273.2876712328711,671.5035678628404,5e-05,0.001,4096,0
515829,521,717.2757475082918,690.0911817992915,5e-05,0.001,4096,0
516791,522,336.9882352941035,678.2740134603835,5e-05,0.001,4096,0
517634,523,713.6873239436467,696.6223991591917,5e-05,0.001,4096,0
518634,524,737.3493975903482,703.9040256652157,5e-05,0.001,4096,0
519452,525,918.199999999992,712.3900862712769,5e-05,0.001,4096,0
520452,526,304.0404040403883,702.3660720176556,5e-05,0.001,4096,0
521452,527,462.0689655172247,701.9024317839004,5e-05,0.001,4096,0
522452,528,658.0071174377074,710.7112978881398,5e-05,0.001,4096,0
523452,529,213.13131313131024,710.7112978881398,5e-05,0.001,4096,0
524048,530,23.953237410074593,703.9464110103119,5e-05,0.001,4096,0
525048,531,290.57239057237757,663.429104613005,5e-05,0.001,4096,0
526048,532,780.7692307692129,676.8326998315466,5e-05,0.001,4096,0
527048,533,271.6814159291889,635.8841925363729,5e-05,0.001,4096,0
528048,534,378.54785478546427,617.3504290476637,5e-05,0.001,4096,0
529048,535,573.6111111110954,623.2714816792425,5e-05,0.001,4096,0
530048,536,326.6211604095393,625.6747330017199,5e-05,0.001,4096,0
531048,537,695.2218430033935,620.0137234485225,5e-05,0.001,4096,0
532048,538,76.05633802817397,582.6259568940895,5e-05,0.001,4096,0
533048,539,657.8616352201061,570.0548278135261,5e-05,0.001,4096,0
534048,540,150.00000000000512,570.0548278135261,5e-05,0.001,4096,0
535048,541,455.5555555555386,552.6068150166759,5e-05,0.001,4096,0
536048,542,304.33212996388215,550.4297413279945,5e-05,0.001,4096,0
537048,543,373.84615384613943,527.7736633214939,5e-05,0.001,4096,0
538048,544,532.9966329966152,514.1501456819118,5e-05,0.001,4096,0
539048,545,620.5882352941029,494.3093613681858,5e-05,0.001,4096,0
540048,546,470.95709570955637,505.43714081279705,5e-05,0.001,4096,0
541048,547,633.3333333333172,516.8547653338699,5e-05,0.001,4096,0
542048,548,361.07784431136133,497.0594804587801,5e-05,0.001,4096,0
543048,549,690.9967845658994,523.7544400583482,5e-05,0.001,4096,0
544048,550,462.30031948880776,534.2856526933433,5e-05,0.001,4096,0
545048,551,524.2038216560343,547.4578301097764,5e-05,0.001,4096,0
546048,552,377.6119402984995,520.5806774117287,5e-05,0.001,4096,0
547048,553,613.8157894736671,537.4298737558825,5e-05,0.001,4096,0
548048,554,725.2788104089079,560.5452707974454,5e-05,0.001,4096,0
549048,555,401.66112956808985,549.0819386945784,5e-05,0.001,4096,0
550048,556,584.9816849816701,563.1576407702803,5e-05,0.001,4096,0
550652,557,939.599999999996,579.4495179033872,5e-05,0.001,4096,0
551652,558,579.1044776119363,592.882353724283,5e-05,0.001,4096,0
552532,559,911.9999999999849,609.8249113762748,5e-05,0.001,4096,0
553532,560,786.9257950529864,635.5092224086014,5e-05,0.001,4096,0
554532,561,323.6760124610608,631.9162606761048,5e-05,0.001,4096,0
555532,562,877.6357827475894,663.6479042214048,5e-05,0.001,4096,0
556532,563,476.0517799352587,664.5646682511682,5e-05,0.001,4096,0
557532,564,623.1270358306025,670.5733617734339,5e-05,0.001,4096,0
558532,565,551.00671140938,665.9345935144524,5e-05,0.001,4096,0
559532,566,246.62576687115285,665.3574750997359,5e-05,0.001,4096,0
560532,567,389.86486486484966,649.9126615153874,5e-05,0.001,4096,0
561532,568,574.3295019157005,661.4238863385615,5e-05,0.001,4096,0
562532,569,343.3656957928645,642.1348426720408,5e-05,0.001,4096,0
563532,570,430.5466237941983,640.0179296257335,5e-05,0.001,4096,0
564532,571,294.36619718309487,631.0619991729878,5e-05,0.001,4096,0
565532,572,801.3605442176837,658.4950444631767,5e-05,0.001,4096,0
566532,573,472.3472668810125,649.0638096236665,5e-05,0.001,4096,0
567532,574,793.1034482758436,653.5854521481289,5e-05,0.001,4096,0
568532,575,581.8181818181656,665.5959222981339,5e-05,0.001,4096,0
569532,576,280.804953560357,652.5881342903459,5e-05,0.001,4096,0
570532,577,888.9298892988807,649.2101269102715,5e-05,0.001,4096,0
571532,578,362.29508196719775,634.7561672006224,5e-05,0.001,4096,0
572532,579,584.3749999999842,612.9145005339556,5e-05,0.001,4096,0
573532,580,483.8926174496501,592.7122886937331,5e-05,0.001,4096,0
574532,581,434.0501792114536,597.4959618433502,5e-05,0.001,4096,0
575532,582,569.0647482014303,576.924559540273,5e-05,0.001,4096,0
576532,583,518.7290969899523,579.7697140105859,5e-05,0.001,4096,0
577532,584,850.1915708812143,594.9073496806267,5e-05,0.001,4096,0
578532,585,363.6678200691895,582.4180902579471,5e-05,0.001,4096,0
579532,586,597.8417266186904,598.029684027914,5e-05,0.001,4096,0
580532,587,572.1311475409684,610.1807695396552,5e-05,0.001,4096,0
581532,588,476.51245551600016,603.6596331130085,5e-05,0.001,4096,0
582268,589,926.399999999993,636.7165248600616,5e-05,0.001,4096,0
583268,590,363.9175257731812,636.7165248600616,5e-05,0.001,4096,0
584268,591,358.7458745874442,636.7165248600616,5e-05,0.001,4096,0
585268,592,473.8831615120131,614.8846993463502,5e-05,0.001,4096,0
586268,593,276.3837638376425,607.6560499391614,5e-05,0.001,4096,0
587268,594,586.4111498257695,593.8765633758231,5e-05,0.001,4096,0
588268,595,513.1386861313716,589.2979303300368,5e-05,0.001,4096,0
589268,596,599.2481203007363,604.9866366318739,5e-05,0.001,4096,0
590268,597,845.0171821305657,602.0591228206529,5e-05,0.001,4096,0
591268,598,659.4936708860624,617.0886889322935,5e-05,0.001,4096,0
592268,599,847.1698113207427,634.608343020344,5e-05,0.001,4096,0
593268,600,864.4444444444316,659.9784648199961,5e-05,0.001,4096,0
594268,601,747.619047619031,678.2275238937974,5e-05,0.001,4096,0
595268,602,585.1211072664225,679.2979478314634,5e-05,0.001,4096,0
596268,603,406.493506493493,676.3082187996008,5e-05,0.001,4096,0
597268,604,499.35897435896453,652.919379031451,5e-05,0.001,4096,0
598268,605,631.5436241610573,663.430076541387,5e-05,0.001,4096,0
599268,606,700.6756756756581,670.285673145185,5e-05,0.001,4096,0
600268,607,405.08474576269646,663.7358074099213,5e-05,0.001,4096,0
601268,608,622.4199288256101,673.4629722972287,5e-05,0.001,4096,0
602256,609,901.1999999999903,671.7829722972285,5e-05,0.001,4096,0
603071,610,73.377070063698,671.7829722972285,5e-05,0.001,4096,0
604071,611,709.5238095237952,687.4923488313473,5e-05,0.001,4096,0
605071,612,562.337662337647,691.6909280299261,5e-05,0.001,4096,0
606071,613,419.6078431372406,691.6909280299261,5e-05,0.001,4096,0
607071,614,627.5541795665512,694.4337966793115,5e-05,0.001,4096,0
608071,615,392.1135646687535,693.5151492278178,5e-05,0.001,4096,0
609071,616,885.9649122806827,712.6296020264809,5e-05,0.001,4096,0
610071,617,309.0909090909036,684.2689794269259,5e-05,0.001,4096,0
611071,618,380.1324503311134,667.4023018007545,5e-05,0.001,4096,0
612071,619,362.3287671232741,637.9299640968849,5e-05,0.001,4096,0
613071,620,860.7142857142676,637.6812868482072,5e-05,0.001,4096,0
614071,621,632.6732673267207,630.0182348287199,5e-05,0.001,4096,0
614980,622,234.10842490842026,617.1510653222085,5e-05,0.001,4096,0
615980,623,635.714285714269,632.4324506035936,5e-05,0.001,4096,0
616980,624,869.696969696951,657.1216502927928,5e-05,0.001,4096,0
617980,625,885.9154929577269,674.0797748792373,5e-05,0.001,4096,0
618980,626,583.9080459769987,666.2952662326601,5e-05,0.001,4096,0
619980,627,407.9365079364939,666.4853837109132,5e-05,0.001,4096,0
620980,628,408.1967213114613,652.2038365433033,5e-05,0.001,4096,0
621980,629,418.5185185185018,620.025071111204,5e-05,0.001,4096,0
622980,630,786.5248226950259,646.3191549796222,5e-05,0.001,4096,0
623980,631,757.6051779935115,649.52457954427,5e-05,0.001,4096,0
624980,632,459.7014925373119,642.6821682242477,5e-05,0.001,4096,0
625980,633,488.0281690140697,647.2435232827029,5e-05,0.001,4096,0
626980,634,213.91585760517555,631.5474822895163,5e-05,0.001,4096,0
627980,635,403.4482758620524,632.303129702403,5e-05,0.001,4096,0
628980,636,326.3322884012389,598.5809655724318,5e-05,0.001,4096,0
629980,637,854.1284403669522,630.1806982414876,5e-05,0.001,4096,0
630980,638,885.0187265917464,662.2853949568005,5e-05,0.001,4096,0
631980,639,355.14950166111294,662.2853949568005,5e-05,0.001,4096,0
632980,640,281.4814814814726,631.8009942999863,5e-05,0.001,4096,0
633980,641,570.2898550724547,627.6421001497018,5e-05,0.001,4096,0
634980,642,196.8750000000009,627.6421001497018,5e-05,0.001,4096,0
635980,643,520.4379562043645,619.9570115157081,5e-05,0.001,4096,0
636980,644,688.4615384615225,607.8746494333462,5e-05,0.001,4096,0
637980,645,383.9857651245394,574.4126675778004,5e-05,0.001,4096,0
638980,646,626.2773722627569,577.2372893301842,5e-05,0.001,4096,0
639980,647,267.21311475408214,573.7181555784922,5e-05,0.001,4096,0
640980,648,331.19266055044596,568.5845515277579,5e-05,0.001,4096,0
641980,649,644.1860465116132,583.6290533939653,5e-05,0.001,4096,0
642980,650,670.2265372168107,575.8758343620843,5e-05,0.001,4096,0
643894,651,306.7079681274741,547.1243083892662,5e-05,0.001,4096,0
644894,652,871.830985915472,574.5996079478101,5e-05,0.001,4096,0
645894,653,896.4412811387741,601.8271487561237,5e-05,0.001,4096,0
646894,654,194.98525073746535,601.8271487561237,5e-05,0.001,4096,0
647894,655,69.61130742049957,595.3777949071518,5e-05,0.001,4096,0
648894,656,82.43243243243745,592.3877411125009,5e-05,0.001,4096,0
649894,657,475.1633986927945,567.1234050008902,5e-05,0.001,4096,0
650894,658,412.2807017543682,535.6075366783984,5e-05,0.001,4096,0
651894,659,395.32710280373846,538.2860434212402,5e-05,0.001,4096,0
652894,660,251.42857142855814,537.3348189727474,5e-05,0.001,4096,0
653894,661,69.96047430830538,516.0774000631543,5e-05,0.001,4096,0
654894,662,197.80564263322987,516.0774000631543,5e-05,0.001,4096,0
655894,663,499.9999999999831,514.714869649529,5e-05,0.001,4096,0
656894,664,362.8975265017514,493.01060218554414,5e-05,0.001,4096,0
657894,665,319.8473282442592,488.73470639352547,5e-05,0.001,4096,0
658894,666,521.0526315789284,481.71972368127024,5e-05,0.001,4096,0
